sentence_id,article_id,article_text,published_time,sentiment,NER,topic_id,topic_representation
160-355,160,"The Cuba blockade is the longest and cruelest systemic trade embargo, economic blockade and financial sanctions in modern history.",2021-12-05,negative,"{'Cuba': ('LOC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
160-356,160,"The blockade has been gravely detrimental to Cuba's economic and social development, causing US$100 billion direct losses to Cuba's economy.",2021-12-05,negative,"{'Cuba': ('LOC', 2), 'US': ('MISC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
160-357,160,US blockade and sanctions against Iran began in late 1970s.,2021-12-05,neutral,"{'US': ('LOC', 1), 'Iran': ('LOC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
160-358,160,"Over the past 40-plus years, US unilateral sanctions have increased in both intensity and frequency. ",2021-12-05,positive,"{'US': ('LOC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
160-359,160,"They have gradually evolved into a rigorous sanction regime that covers finance, trade and energy, and are targeted at both entities and individuals.",2021-12-05,neutral,{},0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-360,160,The purpose is to intensify pressure on Iran from all dimensions.,2021-12-05,negative,"{'Iran': ('LOC', 1)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-361,160,"In May 2018, the US government announced its unilateral withdrawal from the Joint Comprehensive Plan of Action (JCPOA), and soon after resumed and expanded sanctions against Iran.",2021-12-05,positive,"{'US': ('LOC', 1), 'Iran': ('LOC', 1), 'Joint Comprehensive Plan of Action': ('MISC', 1), 'JCPOA': ('MISC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
160-362,160,Many countries and relevant entities have been forced to give up their cooperation with Iran.,2021-12-05,negative,"{'Iran': ('LOC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
160-363,160,A large number of foreign oil enterprises left the country.,2021-12-05,positive,{},26,"['wto', 'yiwu', 'tariffs', 'gsp', 'china', 'goods', 'imports', 'exports', 'tariff', 'trading']"
160-364,160,Iran's manufacturing industry has been unable to keep up normal operations.,2021-12-05,neutral,"{'Iran': ('LOC', 1)}",26,"['wto', 'yiwu', 'tariffs', 'gsp', 'china', 'goods', 'imports', 'exports', 'tariff', 'trading']"
160-365,160,"The country has suffered economic slowdown, coupled with heightened inflation and massive currency depreciation.",2021-12-05,negative,{},-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
160-366,160,"The US has imposed sanctions on Belarus, Syria and Zimbabwe, among others, over the years, and ratcheted up ""maximum pressure"" against the DPRK, Venezuela, etc.(4)",2021-12-05,negative,"{'US': ('LOC', 1), 'Belarus': ('LOC', 1), 'Syria': ('LOC', 1), 'Zimbabwe': ('LOC', 1), 'DPRK': ('LOC', 1), 'Venezuela': ('LOC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
160-367,160,"The ""beacon of democracy"" draws global",2021-12-05,neutral,{},0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-368,160,criticismThe people of the world have a discerning eye.,2021-12-05,neutral,{},0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-369,160,"They see very well the flaws and deficiencies of democracy in the US, hypocrisy in exporting US ""democratic values"", and US acts of bullying and hegemony around the world in the name of democracy.",2021-12-05,neutral,"{'US': ('MISC', 3)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-370,160,"A Russia Foreign Ministry spokesperson once noted that the US is accustomed to posing as the ""global beacon of democracy"" and urging everyone else to take a humane approach to what they call ""peaceful protests"", but adopting completely opposite measures at home.",2021-12-05,positive,"{'Russia': ('LOC', 1), 'US': ('LOC', 1), 'Foreign Ministry': ('ORG', 1)}",1,"['russia', 'ukraine', 'nato', 'moscow', 'talks', 'strategic', 'putin', 'troops', 'tensions', 'allies']"
160-371,160,"She further noted that the US is ""not a beacon of democracy"", and that the US administration ""would do well to, first of all, listen to its own citizens and try to hear them, instead of engaging in witch-hunts in their own country and afterwards talking hypocritically about human rights in other countries"".",2021-12-05,positive,"{'US': ('LOC', 2)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-372,160,"The US is in no position to lecture other countries on human rights and civil liberties, she noted.",2021-12-05,positive,"{'US': ('LOC', 1)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-373,160,"In May 2021, Latana, a Germany polling agency, and the Alliance of Democracies founded by former NATO Secretary General and former Danish Prime Minister Anders Fogh Rasmussen, released a Democracy Perception Index which is based on a survey of over 50,000 people in 53 countries.",2021-12-05,neutral,"{'Latana': ('ORG', 1), 'Alliance of Democracies': ('ORG', 1), 'NATO': ('ORG', 1), 'Germany': ('LOC', 1), 'Danish': ('MISC', 1), 'Democracy Perception Index': ('MISC', 1), 'Anders Fogh Rasmussen': ('PER', 1)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-374,160,"The findings reveal that 44% of respondents are concerned that the US may pose a threat to democracy in their country, 50% of US surveyed are concerned that the US is an undemocratic country, and 59% of US respondents think that their government acts in the interest of a small group of people.",2021-12-05,negative,"{'US': ('LOC', 4)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-375,160,"In June 2021, Brian Klaas, Associate Professor of Politics at University College London, contributed an article to The US Post entitled ""The world is horrified by the dysfunction of US democracy"".",2021-12-05,negative,"{'Brian Klaas': ('PER', 1), 'University College London': ('ORG', 1), 'The US Post': ('ORG', 1), 'US': ('LOC', 1)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-376,160,"The article quotes data from Pew Research Center, which suggest that ""US is no longer a 'shining city upon a hill'"" and that most US allies see democracy in the US as ""a shattered, washed-up has-been"", and that 69% of respondents in New Zealand, 65% in Australia, 60% in Canada, 59% in Sweden, 56% in the Netherlands and 53% in the United Kingdom do not think that the US political system works well.",2021-12-05,negative,"{'Pew Research Center': ('ORG', 1), 'US': ('LOC', 4), 'New Zealand': ('LOC', 1), 'Australia': ('LOC', 1), 'Canada': ('LOC', 1), 'Sweden': ('LOC', 1), 'Netherlands': ('LOC', 1), 'United Kingdom': ('LOC', 1)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-377,160,"More than a quarter of people surveyed in France, Germany, New Zealand, Greece, Belgium and Sweden believe that US democracy has never been a good example to follow.",2021-12-05,negative,"{'France': ('LOC', 1), 'Germany': ('LOC', 1), 'New Zealand': ('LOC', 1), 'Greece': ('LOC', 1), 'Belgium': ('LOC', 1), 'Sweden': ('LOC', 1), 'US': ('LOC', 1)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-378,160,"A report by the polling agency Eupinions indicates that the EU's confidence in the US system has declined, with 52% of respondents believing the US democratic system does not work; 65% and 61% of respondents in France and Germany hold the same view.",2021-12-05,positive,"{'Eupinions': ('ORG', 1), 'EU': ('ORG', 1), 'US': ('LOC', 2), 'France': ('LOC', 1), 'Germany': ('LOC', 1)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-379,160,"In September 2021, Martin Wolf, a renowned UK scholar, pointed out in his article ""The strange death of US democracy"" contributed to The Financial Times that the US political environment has reached an ""irreversible"" point, and ""the transformation of the democratic republic into an autocracy has advanced"".",2021-12-05,negative,"{'Martin Wolf': ('PER', 1), 'UK': ('LOC', 1), 'US': ('LOC', 2), 'The Financial Times': ('ORG', 1)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-380,160,"In November 2021, the International Institute for Democracy and Electoral Assistance, a Sweden-based think tank, released The Global State of Democracy listing the US as a ""backsliding democracy"" for the first time.",2021-12-05,neutral,"{'International Institute for Democracy and Electoral Assistance': ('ORG', 1), 'Sweden': ('MISC', 1), 'The Global State of Democracy': ('MISC', 1), 'US': ('LOC', 1)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-381,160,"The Secretary General of the institute said that ""the visible deterioration of democracy in the US"" is ""seen in the increasing tendency to contest credible election results, the efforts to suppress participation (in elections), and the runaway polarization"".",2021-12-05,positive,"{'US': ('LOC', 1)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-382,160,"India political activist Yogendra Yadav points out that the US is not ""an exemplar of democracy"", that the world has realized that the US needs to reflect on its democracy and learn from other democracies.",2021-12-05,positive,"{'India': ('LOC', 1), 'US': ('LOC', 2), 'Yogendra Yadav': ('PER', 1)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-383,160,"Mexican magazine Proceso comments that behind a seemingly free and democratic facade, the US system of democracy has major flaws.",2021-12-05,positive,"{'Mexican': ('MISC', 1), 'Proceso': ('ORG', 1), 'US': ('LOC', 1)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-384,160,"Sithembile Mbete, a Senior Lecturer in the Department of Political Sciences at the University of Pretoria, writes in an article published in Mail and Guardian that ""many of the markers of free and fair elections — a universal voters' roll, centralized election management, uniform rules and regulations — are absent in the US system.",2021-12-05,positive,"{'Sithembile Mbete': ('PER', 1), 'Department of Political Sciences': ('ORG', 1), 'University of Pretoria': ('ORG', 1), 'Mail and Guardian': ('ORG', 1), 'US': ('LOC', 1)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-385,160,Much of what we Africans have been trained to recognize as good electoral conduct has never existed in the US.,2021-12-05,positive,"{'Africans': ('MISC', 1), 'US': ('LOC', 1)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-386,160,""" ConclusionAmerica: no longer the beacon on the hill— The Times of Israel What is now imperative for the US is to get to work in real earnest to ensure its people's democratic rights and improve its system of democracy instead of placing too much emphasis on procedural or formal democracy at the expense of substantive democracy and its outcome.",2021-12-05,positive,"{'##ica': ('MISC', 1), 'The Times of Israel': ('ORG', 1), 'US': ('LOC', 1)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
